fips_code,county,state,area,area_formatted,county_page_url
22069,Natchitoches Parish,Louisiana,"Natchitoches Parish, Louisiana",natchitoches-parish-louisiana,site/county-pages/natchitoches-parish-louisiana-22069.html
22071,Orleans Parish,Louisiana,"Orleans Parish, Louisiana",orleans-parish-louisiana,site/county-pages/orleans-parish-louisiana-22071.html
22073,Ouachita Parish,Louisiana,"Ouachita Parish, Louisiana",ouachita-parish-louisiana,site/county-pages/ouachita-parish-louisiana-22073.html
22075,Plaquemines Parish,Louisiana,"Plaquemines Parish, Louisiana",plaquemines-parish-louisiana,site/county-pages/plaquemines-parish-louisiana-22075.html
22077,Pointe Coupee Parish,Louisiana,"Pointe Coupee Parish, Louisiana",pointe-coupee-parish-louisiana,site/county-pages/pointe-coupee-parish-louisiana-22077.html
22079,Rapides Parish,Louisiana,"Rapides Parish, Louisiana",rapides-parish-louisiana,site/county-pages/rapides-parish-louisiana-22079.html
22081,Red River Parish,Louisiana,"Red River Parish, Louisiana",red-river-parish-louisiana,site/county-pages/red-river-parish-louisiana-22081.html
22083,Richland Parish,Louisiana,"Richland Parish, Louisiana",richland-parish-louisiana,site/county-pages/richland-parish-louisiana-22083.html
22085,Sabine Parish,Louisiana,"Sabine Parish, Louisiana",sabine-parish-louisiana,site/county-pages/sabine-parish-louisiana-22085.html
22087,St. Bernard Parish,Louisiana,"St. Bernard Parish, Louisiana",st.-bernard-parish-louisiana,site/county-pages/st.-bernard-parish-louisiana-22087.html
22089,St. Charles Parish,Louisiana,"St. Charles Parish, Louisiana",st.-charles-parish-louisiana,site/county-pages/st.-charles-parish-louisiana-22089.html
22091,St. Helena Parish,Louisiana,"St. Helena Parish, Louisiana",st.-helena-parish-louisiana,site/county-pages/st.-helena-parish-louisiana-22091.html
22093,St. James Parish,Louisiana,"St. James Parish, Louisiana",st.-james-parish-louisiana,site/county-pages/st.-james-parish-louisiana-22093.html
22095,St. John the Baptist Parish,Louisiana,"St. John the Baptist Parish, Louisiana",st.-john-the-baptist-parish-louisiana,site/county-pages/st.-john-the-baptist-parish-louisiana-22095.html
22097,St. Landry Parish,Louisiana,"St. Landry Parish, Louisiana",st.-landry-parish-louisiana,site/county-pages/st.-landry-parish-louisiana-22097.html
22099,St. Martin Parish,Louisiana,"St. Martin Parish, Louisiana",st.-martin-parish-louisiana,site/county-pages/st.-martin-parish-louisiana-22099.html
22101,St. Mary Parish,Louisiana,"St. Mary Parish, Louisiana",st.-mary-parish-louisiana,site/county-pages/st.-mary-parish-louisiana-22101.html
22103,St. Tammany Parish,Louisiana,"St. Tammany Parish, Louisiana",st.-tammany-parish-louisiana,site/county-pages/st.-tammany-parish-louisiana-22103.html
22105,Tangipahoa Parish,Louisiana,"Tangipahoa Parish, Louisiana",tangipahoa-parish-louisiana,site/county-pages/tangipahoa-parish-louisiana-22105.html
22107,Tensas Parish,Louisiana,"Tensas Parish, Louisiana",tensas-parish-louisiana,site/county-pages/tensas-parish-louisiana-22107.html
22109,Terrebonne Parish,Louisiana,"Terrebonne Parish, Louisiana",terrebonne-parish-louisiana,site/county-pages/terrebonne-parish-louisiana-22109.html
22111,Union Parish,Louisiana,"Union Parish, Louisiana",union-parish-louisiana,site/county-pages/union-parish-louisiana-22111.html
22113,Vermilion Parish,Louisiana,"Vermilion Parish, Louisiana",vermilion-parish-louisiana,site/county-pages/vermilion-parish-louisiana-22113.html
22115,Vernon Parish,Louisiana,"Vernon Parish, Louisiana",vernon-parish-louisiana,site/county-pages/vernon-parish-louisiana-22115.html
22117,Washington Parish,Louisiana,"Washington Parish, Louisiana",washington-parish-louisiana,site/county-pages/washington-parish-louisiana-22117.html
22119,Webster Parish,Louisiana,"Webster Parish, Louisiana",webster-parish-louisiana,site/county-pages/webster-parish-louisiana-22119.html
22121,West Baton Rouge Parish,Louisiana,"West Baton Rouge Parish, Louisiana",west-baton-rouge-parish-louisiana,site/county-pages/west-baton-rouge-parish-louisiana-22121.html
22123,West Carroll Parish,Louisiana,"West Carroll Parish, Louisiana",west-carroll-parish-louisiana,site/county-pages/west-carroll-parish-louisiana-22123.html
22125,West Feliciana Parish,Louisiana,"West Feliciana Parish, Louisiana",west-feliciana-parish-louisiana,site/county-pages/west-feliciana-parish-louisiana-22125.html
22127,Winn Parish,Louisiana,"Winn Parish, Louisiana",winn-parish-louisiana,site/county-pages/winn-parish-louisiana-22127.html
23001,Androscoggin County,Maine,"Androscoggin County, Maine",androscoggin-county-maine,site/county-pages/androscoggin-county-maine-23001.html
23003,Aroostook County,Maine,"Aroostook County, Maine",aroostook-county-maine,site/county-pages/aroostook-county-maine-23003.html
23005,Cumberland County,Maine,"Cumberland County, Maine",cumberland-county-maine,site/county-pages/cumberland-county-maine-23005.html
23007,Franklin County,Maine,"Franklin County, Maine",franklin-county-maine,site/county-pages/franklin-county-maine-23007.html
23009,Hancock County,Maine,"Hancock County, Maine",hancock-county-maine,site/county-pages/hancock-county-maine-23009.html
23011,Kennebec County,Maine,"Kennebec County, Maine",kennebec-county-maine,site/county-pages/kennebec-county-maine-23011.html
23013,Knox County,Maine,"Knox County, Maine",knox-county-maine,site/county-pages/knox-county-maine-23013.html
23015,Lincoln County,Maine,"Lincoln County, Maine",lincoln-county-maine,site/county-pages/lincoln-county-maine-23015.html
23017,Oxford County,Maine,"Oxford County, Maine",oxford-county-maine,site/county-pages/oxford-county-maine-23017.html
23019,Penobscot County,Maine,"Penobscot County, Maine",penobscot-county-maine,site/county-pages/penobscot-county-maine-23019.html
23021,Piscataquis County,Maine,"Piscataquis County, Maine",piscataquis-county-maine,site/county-pages/piscataquis-county-maine-23021.html
23023,Sagadahoc County,Maine,"Sagadahoc County, Maine",sagadahoc-county-maine,site/county-pages/sagadahoc-county-maine-23023.html
23025,Somerset County,Maine,"Somerset County, Maine",somerset-county-maine,site/county-pages/somerset-county-maine-23025.html
23027,Waldo County,Maine,"Waldo County, Maine",waldo-county-maine,site/county-pages/waldo-county-maine-23027.html
23029,Washington County,Maine,"Washington County, Maine",washington-county-maine,site/county-pages/washington-county-maine-23029.html
23031,York County,Maine,"York County, Maine",york-county-maine,site/county-pages/york-county-maine-23031.html
24001,Allegany County,Maryland,"Allegany County, Maryland",allegany-county-maryland,site/county-pages/allegany-county-maryland-24001.html
24003,Anne Arundel County,Maryland,"Anne Arundel County, Maryland",anne-arundel-county-maryland,site/county-pages/anne-arundel-county-maryland-24003.html
24005,Baltimore County,Maryland,"Baltimore County, Maryland",baltimore-county-maryland,site/county-pages/baltimore-county-maryland-24005.html
24009,Calvert County,Maryland,"Calvert County, Maryland",calvert-county-maryland,site/county-pages/calvert-county-maryland-24009.html
24011,Caroline County,Maryland,"Caroline County, Maryland",caroline-county-maryland,site/county-pages/caroline-county-maryland-24011.html
24013,Carroll County,Maryland,"Carroll County, Maryland",carroll-county-maryland,site/county-pages/carroll-county-maryland-24013.html
24015,Cecil County,Maryland,"Cecil County, Maryland",cecil-county-maryland,site/county-pages/cecil-county-maryland-24015.html
24017,Charles County,Maryland,"Charles County, Maryland",charles-county-maryland,site/county-pages/charles-county-maryland-24017.html
24019,Dorchester County,Maryland,"Dorchester County, Maryland",dorchester-county-maryland,site/county-pages/dorchester-county-maryland-24019.html
24021,Frederick County,Maryland,"Frederick County, Maryland",frederick-county-maryland,site/county-pages/frederick-county-maryland-24021.html
24023,Garrett County,Maryland,"Garrett County, Maryland",garrett-county-maryland,site/county-pages/garrett-county-maryland-24023.html
24025,Harford County,Maryland,"Harford County, Maryland",harford-county-maryland,site/county-pages/harford-county-maryland-24025.html
24027,Howard County,Maryland,"Howard County, Maryland",howard-county-maryland,site/county-pages/howard-county-maryland-24027.html
24029,Kent County,Maryland,"Kent County, Maryland",kent-county-maryland,site/county-pages/kent-county-maryland-24029.html
24031,Montgomery County,Maryland,"Montgomery County, Maryland",montgomery-county-maryland,site/county-pages/montgomery-county-maryland-24031.html
24033,Prince George's County,Maryland,"Prince George's County, Maryland",prince-george's-county-maryland,site/county-pages/prince-george's-county-maryland-24033.html
24035,Queen Anne's County,Maryland,"Queen Anne's County, Maryland",queen-anne's-county-maryland,site/county-pages/queen-anne's-county-maryland-24035.html
24037,St. Mary's County,Maryland,"St. Mary's County, Maryland",st.-mary's-county-maryland,site/county-pages/st.-mary's-county-maryland-24037.html
24039,Somerset County,Maryland,"Somerset County, Maryland",somerset-county-maryland,site/county-pages/somerset-county-maryland-24039.html
24041,Talbot County,Maryland,"Talbot County, Maryland",talbot-county-maryland,site/county-pages/talbot-county-maryland-24041.html
24043,Washington County,Maryland,"Washington County, Maryland",washington-county-maryland,site/county-pages/washington-county-maryland-24043.html
24045,Wicomico County,Maryland,"Wicomico County, Maryland",wicomico-county-maryland,site/county-pages/wicomico-county-maryland-24045.html
24047,Worcester County,Maryland,"Worcester County, Maryland",worcester-county-maryland,site/county-pages/worcester-county-maryland-24047.html
25001,Barnstable County,Massachusetts,"Barnstable County, Massachusetts",barnstable-county-massachusetts,site/county-pages/barnstable-county-massachusetts-25001.html
25003,Berkshire County,Massachusetts,"Berkshire County, Massachusetts",berkshire-county-massachusetts,site/county-pages/berkshire-county-massachusetts-25003.html
25005,Bristol County,Massachusetts,"Bristol County, Massachusetts",bristol-county-massachusetts,site/county-pages/bristol-county-massachusetts-25005.html
25007,Dukes County,Massachusetts,"Dukes County, Massachusetts",dukes-county-massachusetts,site/county-pages/dukes-county-massachusetts-25007.html
25009,Essex County,Massachusetts,"Essex County, Massachusetts",essex-county-massachusetts,site/county-pages/essex-county-massachusetts-25009.html
25011,Franklin County,Massachusetts,"Franklin County, Massachusetts",franklin-county-massachusetts,site/county-pages/franklin-county-massachusetts-25011.html
25013,Hampden County,Massachusetts,"Hampden County, Massachusetts",hampden-county-massachusetts,site/county-pages/hampden-county-massachusetts-25013.html
25015,Hampshire County,Massachusetts,"Hampshire County, Massachusetts",hampshire-county-massachusetts,site/county-pages/hampshire-county-massachusetts-25015.html
25017,Middlesex County,Massachusetts,"Middlesex County, Massachusetts",middlesex-county-massachusetts,site/county-pages/middlesex-county-massachusetts-25017.html
25019,Nantucket County,Massachusetts,"Nantucket County, Massachusetts",nantucket-county-massachusetts,site/county-pages/nantucket-county-massachusetts-25019.html
25021,Norfolk County,Massachusetts,"Norfolk County, Massachusetts",norfolk-county-massachusetts,site/county-pages/norfolk-county-massachusetts-25021.html
25023,Plymouth County,Massachusetts,"Plymouth County, Massachusetts",plymouth-county-massachusetts,site/county-pages/plymouth-county-massachusetts-25023.html
25025,Suffolk County,Massachusetts,"Suffolk County, Massachusetts",suffolk-county-massachusetts,site/county-pages/suffolk-county-massachusetts-25025.html
25027,Worcester County,Massachusetts,"Worcester County, Massachusetts",worcester-county-massachusetts,site/county-pages/worcester-county-massachusetts-25027.html
26001,Alcona County,Michigan,"Alcona County, Michigan",alcona-county-michigan,site/county-pages/alcona-county-michigan-26001.html
26003,Alger County,Michigan,"Alger County, Michigan",alger-county-michigan,site/county-pages/alger-county-michigan-26003.html
26005,Allegan County,Michigan,"Allegan County, Michigan",allegan-county-michigan,site/county-pages/allegan-county-michigan-26005.html
26007,Alpena County,Michigan,"Alpena County, Michigan",alpena-county-michigan,site/county-pages/alpena-county-michigan-26007.html
26009,Antrim County,Michigan,"Antrim County, Michigan",antrim-county-michigan,site/county-pages/antrim-county-michigan-26009.html
26011,Arenac County,Michigan,"Arenac County, Michigan",arenac-county-michigan,site/county-pages/arenac-county-michigan-26011.html
26013,Baraga County,Michigan,"Baraga County, Michigan",baraga-county-michigan,site/county-pages/baraga-county-michigan-26013.html
26015,Barry County,Michigan,"Barry County, Michigan",barry-county-michigan,site/county-pages/barry-county-michigan-26015.html
26017,Bay County,Michigan,"Bay County, Michigan",bay-county-michigan,site/county-pages/bay-county-michigan-26017.html
26019,Benzie County,Michigan,"Benzie County, Michigan",benzie-county-michigan,site/county-pages/benzie-county-michigan-26019.html
26021,Berrien County,Michigan,"Berrien County, Michigan",berrien-county-michigan,site/county-pages/berrien-county-michigan-26021.html
26023,Branch County,Michigan,"Branch County, Michigan",branch-county-michigan,site/county-pages/branch-county-michigan-26023.html
26025,Calhoun County,Michigan,"Calhoun County, Michigan",calhoun-county-michigan,site/county-pages/calhoun-county-michigan-26025.html
26027,Cass County,Michigan,"Cass County, Michigan",cass-county-michigan,site/county-pages/cass-county-michigan-26027.html
26029,Charlevoix County,Michigan,"Charlevoix County, Michigan",charlevoix-county-michigan,site/county-pages/charlevoix-county-michigan-26029.html
26031,Cheboygan County,Michigan,"Cheboygan County, Michigan",cheboygan-county-michigan,site/county-pages/cheboygan-county-michigan-26031.html
26033,Chippewa County,Michigan,"Chippewa County, Michigan",chippewa-county-michigan,site/county-pages/chippewa-county-michigan-26033.html
26035,Clare County,Michigan,"Clare County, Michigan",clare-county-michigan,site/county-pages/clare-county-michigan-26035.html
26037,Clinton County,Michigan,"Clinton County, Michigan",clinton-county-michigan,site/county-pages/clinton-county-michigan-26037.html
26039,Crawford County,Michigan,"Crawford County, Michigan",crawford-county-michigan,site/county-pages/crawford-county-michigan-26039.html
26041,Delta County,Michigan,"Delta County, Michigan",delta-county-michigan,site/county-pages/delta-county-michigan-26041.html
26043,Dickinson County,Michigan,"Dickinson County, Michigan",dickinson-county-michigan,site/county-pages/dickinson-county-michigan-26043.html
26045,Eaton County,Michigan,"Eaton County, Michigan",eaton-county-michigan,site/county-pages/eaton-county-michigan-26045.html
26047,Emmet County,Michigan,"Emmet County, Michigan",emmet-county-michigan,site/county-pages/emmet-county-michigan-26047.html
26049,Genesee County,Michigan,"Genesee County, Michigan",genesee-county-michigan,site/county-pages/genesee-county-michigan-26049.html
26051,Gladwin County,Michigan,"Gladwin County, Michigan",gladwin-county-michigan,site/county-pages/gladwin-county-michigan-26051.html
26053,Gogebic County,Michigan,"Gogebic County, Michigan",gogebic-county-michigan,site/county-pages/gogebic-county-michigan-26053.html
